INFO 2024-08-11 18:02:50,454 autoreload Watching for file changes with StatReloader
DEBUG 2024-08-11 18:02:50,454 autoreload Waiting for apps ready_event.
DEBUG 2024-08-11 18:02:50,747 autoreload Apps ready_event triggered. Sending autoreload_started signal.
DEBUG 2024-08-11 18:02:50,940 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\templates with glob **/*.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,941 autoreload Watching dir C:\python\final_project\backend\django_app\shop\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,942 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\corsheaders\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework_simplejwt\token_blacklist\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:50,947 autoreload Watching dir C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\locale with glob **/*.mo.
DEBUG 2024-08-11 18:02:51,752 utils (0.063) 
            SELECT
                c.relname,
                CASE
                    WHEN c.relispartition THEN 'p'
                    WHEN c.relkind IN ('m', 'v') THEN 'v'
                    ELSE 't'
                END,
                obj_description(c.oid, 'pg_class')
            FROM pg_catalog.pg_class c
            LEFT JOIN pg_catalog.pg_namespace n ON n.oid = c.relnamespace
            WHERE c.relkind IN ('f', 'm', 'p', 'r', 'v')
                AND n.nspname NOT IN ('pg_catalog', 'pg_toast')
                AND pg_catalog.pg_table_is_visible(c.oid)
        ; args=None; alias=default
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\permissions.py first seen with mtime 1706012434.5478415
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1706012423.7965925
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\nturl2path.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\decimal.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\encodings\aliases.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\unittest\suite.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\charset_normalizer\version.py first seen with mtime 1708460929.6248035
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\asyncio\protocols.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\DLLs\_bz2.pyd first seen with mtime 1686106896.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\weakref.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\queue.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\Users\nadav\AppData\Local\Programs\Python\Python311\Lib\email\feedparser.py first seen with mtime 1686106818.0
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\views\debug.py first seen with mtime 1706012424.1275902
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\google\auth\iam.py first seen with mtime 1708460940.1412475
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\cryptography\__init__.py first seen with mtime 1708462073.9865904
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\middleware\__init__.py first seen with mtime 1706012423.9665897
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\rest_framework\mixins.py first seen with mtime 1706012434.5418108
DEBUG 2024-08-11 18:02:51,799 autoreload File C:\python\final_project\backend\django_app\env\Lib\site-packages\django\contrib\postgres\fields\citext.py first seen with mtime 1706012422.1288912
